ID,Name,Price,Brand,Model,Variant,Series,Year,Kilometers,Type,Gearbox,Fuel,Status,CC,Color,Seating Capacity
12806994,2015 Hyundai I20 Active PB MY14,15990,Hyundai,I20,Active,PB MY14,2015,99755,Hatchback,Automatic,Unleaded Petrol, Used,1396,White,5
12806996,2008 Subaru Impreza RX (awd) MY09,6995,Subaru,Impreza,RX (awd),MY09,2008,249922,Sedan,Manual,Premium Unleaded Petrol, Used,1994,Grey,5
12806999,2012 Toyota Yaris YR NCP130R,11990,Toyota,Yaris,YR,NCP130R,2012,170240,Hatchback,Automatic,Unleaded Petrol, Used,1299,Grey,5
12807000,2013 Subaru Tribeca 3.6R Premium (7 Seat) MY13,16990,Subaru,Tribeca,3.6R Premium (7 Seat),MY13,2013,183698,Wagon,Automatic,Unleaded Petrol, Used,3630,Grey,7
12807011,2011 Mitsubishi Triton GLX (4X4) MN MY12,22995,Mitsubishi,Triton,GLX (4X4),MN MY12,2011,224495,Club Cab Utility,Manual,Diesel, Used,2477,White,4
12807015,2011 Jeep Cherokee Limited (4X4) KK,12995,Jeep,Cherokee,Limited (4X4),KK,2011,160398,Wagon,Automatic,Unleaded Petrol, Used,3700,White,5
12807016,2012 Nissan Navara ST-X 550 (4X4) D40,26995,Nissan,Navara,ST-X 550 (4X4),D40,2012,209726,Dual Cab Utility,Automatic,Diesel, Used,2991,Blue,5
12807017,2013 Holden Commodore SV6 (lpg) VE II MY12.5,12995,Holden,Commodore,SV6 (lpg),VE II MY12.5,2013,229753,Sportswagon,Automatic,Liquid Petroleum Gas, Used,3565,Red,5
12807020,2019 Mitsubishi Pajero Sport GLS (4X4) 7 Seat QE MY19,48690,Mitsubishi,Pajero Sport,GLS (4X4) 7 Seat,QE MY19,2019,72156,Wagon,Automatic,Diesel, Used,2442,Blue,7
12807027,2007 Ford Falcon XR6 BF Mkii,16080,Ford,Falcon,XR6,BF Mkii,2007,160015,Sedan,Automatic,Unleaded Petrol, Used,3984,Silver,5
12807029,2020 Kia Cerato Sport+ Safety Pack BD MY20,26080,Kia,Cerato,Sport+ Safety Pack,BD MY20,2020,91236,Sedan,Automatic,Unleaded Petrol, Used,1999,Red,5
12807030,2016 Mazda CX-3 Maxx (awd) DK,27080,Mazda,CX-3,Maxx (awd),DK,2016,28102,Wagon,Automatic,Unleaded Petrol, Used,1998,Grey,5
12807033,2004 Toyota Hilux (4X4) LN167R,10950,Toyota,Hilux,(4X4),LN167R,2004,317113,Cab Chassis,Manual,Diesel, Used,2986,White,3
12807099,2010 BMW X5 Xdrive 30D E70 MY09,29999,BMW,X5,Xdrive 30D,E70 MY09,2010,137820,Wagon,Automatic,Diesel, Used,2993,Silver,5
12807100,2010 BMW X5 Xdrive 30D E70 MY10,29999,BMW,X5,Xdrive 30D,E70 MY10,2010,142412,Wagon,Automatic,Diesel, Used,2993,Grey,5
12807101,2011 Ford Territory TX (rwd) SZ,9999,Ford,Territory,TX (rwd),SZ,2011,397077,Wagon,Automatic,Diesel, Used,2720,Silver,5
12807102,2014 Hyundai Santa FE Active Crdi (4X4) DM,27999,Hyundai,Santa FE,Active Crdi (4X4),DM,2014,145101,Wagon,Automatic,Diesel, Used,2199,Silver,7
12807109,2022 Volkswagen Amarok TDI580 V6 Black Edtn 4Motion 2H MY22,69720,Volkswagen,Amarok,TDI580 V6 Black Edtn 4Motion,2H MY22,2022,1916,Dual Cab Utility,Automatic,Diesel, Demo,2967,Silver,5
12807122,2020 Mazda CX-9 GT (fwd) K,48890,Mazda,CX-9,GT (fwd),K,2020,63298,Wagon,Automatic,Unleaded Petrol, Used,2488,Silver,7
12807135,2016 Ford Mustang Fastback GT 5.0 V8 FM,52990,Ford,Mustang,Fastback GT 5.0 V8,FM,2016,83250,Coupe,Manual,Premium Unleaded Petrol, Used,4950,Grey,4
12807137,2017 Holden Colorado LTZ (4X4) RG MY17,48990,Holden,Colorado,LTZ (4X4),RG MY17,2017,61555,Crew Cab Pickup,Automatic,Diesel, Used,2776,Black,5
12807149,2017 Toyota Corolla Ascent ZRE182R MY17,24990,Toyota,Corolla,Ascent,ZRE182R MY17,2017,40278,Hatchback,Automatic,Unleaded Petrol, Used,1798,White,5
12807150,2016 Honda HR-V VTI-L (adas) MY16,26990,Honda,HR-V,VTI-L (adas),MY16,2016,57366,Wagon,Automatic,Unleaded Petrol, Used,1799,White,5
12807151,2017 Mitsubishi ASX LS (2WD) XC MY17,24990,Mitsubishi,ASX,LS (2WD),XC MY17,2017,42969,Wagon,Automatic,Unleaded Petrol, Used,1998,White,5
12807152,2018 Nissan Qashqai TI J11 MY18,29990,Nissan,Qashqai,TI,J11 MY18,2018,76193,Wagon,Automatic,Unleaded Petrol, Used,1997,White,5
12807180,2017 Volvo XC60 D4 Momentum 246 MY18,54990,Volvo,XC60,D4 Momentum,246 MY18,2017,29297,Wagon,Automatic,Diesel, Used,1969,Silver,5
12807181,2015 Hyundai Tucson Active X (fwd) TL,22990,Hyundai,Tucson,Active X (fwd),TL,2015,134115,Wagon,Automatic,Unleaded Petrol, Used,1999,Grey,5
12807182,2020 Volvo XC60 T6 R-Design (awd) 246 MY21,71990,Volvo,XC60,T6 R-Design (awd),246 MY21,2020,56999,Wagon,Automatic,Premium Unleaded Petrol, Used,1969,White,5
12807183,2019 Mercedes-Benz GLA250 4Matic X156 MY19,59990,Mercedes-Benz,GLA250,4Matic,X156 MY19,2019,48000,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,White,5
12807191,2019 Jeep Grand Cherokee Night Eagle (4X4) WK MY19,62300,Jeep,Grand Cherokee,Night Eagle (4X4),WK MY19,2019,38339,Wagon,Automatic,Premium Unleaded Petrol, Used,3604,Grey,5
12807193,2017 Ford Ranger Wildtrak 3.2 (4X4) PX Mkii MY17,55496,Ford,Ranger,Wildtrak 3.2 (4X4),PX Mkii MY17,2017,80686,Dual Cab Pick-up,Automatic,Diesel, Used,3198,Black,5
12807215,2013 Dodge Journey R/T JC MY12,9990,Dodge,Journey,R/T,JC MY12,2013,258941,Wagon,Automatic,Premium Unleaded Petrol, Used,3604,White,7
12807216,2017 Skoda Octavia RS 162 TSI NE MY17,26990,Skoda,Octavia,RS 162 TSI,NE MY17,2017,110322,Sedan,Automatic,Premium Unleaded Petrol, Used,1984,Black,5
12807230,2019 Suzuki Swift GL Navigator AL,19990,Suzuki,Swift,GL Navigator,AL,2019,49122,Hatchback,Automatic,Unleaded Petrol, Used,1242,White,5
12807232,2018 LDV T60 Luxe (4X4) SKC8,33490,LDV,T60,Luxe (4X4),SKC8,2018,46685,Double Cab Utility,Automatic,Diesel, Used,2776,Grey,5
12807243,2016 Land Rover Range Rover Sport 3.0 TDV6 SE LW MY16.5,64000,Land Rover,Range Rover Sport,3.0 TDV6 SE,LW MY16.5,2016,136798,Wagon,Automatic,Diesel, Used,2993,Blue,5
12807253,2022 Suzuki Swift GL S AZ Series II MY22,26490,Suzuki,Swift,GL S,AZ Series II MY22,2022,15,Hatchback,Automatic,Unleaded Petrol, New In Stock,1242,Black,5
12807255,2010 Holden Commodore International VE II,11990,Holden,Commodore,International,VE II,2010,200571,Sedan,Automatic,Unleaded Petrol, Used,2997,Silver,5
12807264,2018 Toyota C-HR (2WD) NGX10R Update,25000,Toyota,C-HR,(2WD),NGX10R Update,2018,68998,Wagon,Automatic,Premium Unleaded Petrol, Used,1197,Red,5
12807283,2020 Kia Picanto GT (turbo) JA MY20,21750,Kia,Picanto,GT (turbo),JA MY20,2020,20431,Hatchback,Manual,Unleaded Petrol, Used,998,White,5
12807285,2014 Mazda CX-5 Maxx Sport (4X2) MY13 Upgrade,19950,Mazda,CX-5,Maxx Sport (4X2),MY13 Upgrade,2014,160763,Wagon,Automatic,Unleaded Petrol, Used,1997,Blue,5
12807286,2013 Jeep Wrangler Overland JK MY13,43950,Jeep,Wrangler,Overland,JK MY13,2013,116963,Hardtop,Automatic,Unleaded Petrol, Used,3604,Black,4
12807309,2021 Honda Civic VTI-LX MY20,41950,Honda,Civic,VTI-LX,MY20,2021,11335,Hatchback,Automatic,Unleaded Petrol, Used,1498,Grey,5
12807317,2004 Holden Crewman Cross 8 Vyii,22990,Holden,Crewman,Cross 8,Vyii,2004,209803,Crew Cab Utility,Automatic,Unleaded Petrol, Used,5665,Black,5
12807320,2007 Honda CR-V (4X4) Luxury MY07,13990,Honda,CR-V,(4X4) Luxury,MY07,2007,159179,Wagon,Automatic,Unleaded Petrol, Used,2354,Silver,5
12807322,2017 Mazda CX-5 Maxx Sport (4X2) MY17,33990,Mazda,CX-5,Maxx Sport (4X2),MY17,2017,112716,Wagon,Automatic,Unleaded Petrol, Used,1997,Grey,5
12807323,2014 Kia Sportage SI (fwd) SL Series 2 MY14,15990,Kia,Sportage,SI (fwd),SL Series 2 MY14,2014,197183,Wagon,Automatic,Unleaded Petrol, Used,1998,Grey,5
12807326,2004 Mitsubishi Lancer ES CH,6990,Mitsubishi,Lancer,ES,CH,2004,182146,Sedan,Automatic,Unleaded Petrol, Used,1999,Silver,5
12807334,2016 Subaru Forester 2.0XT MY15,33990,Subaru,Forester,2.0XT,MY15,2016,120826,Wagon,Automatic,Premium Unleaded Petrol, Used,1998,White,5
12807354,2008 Volvo XC90 D5 MY09,13890,Volvo,XC90,D5,MY09,2008,114928,Wagon,Automatic,Diesel, Used,2400,Blue,7
12807357,2011 Subaru Liberty 2.5I Premium MY11,14990,Subaru,Liberty,2.5I Premium,MY11,2011,139315,Sedan,Automatic,Premium Unleaded Petrol, Used,2457,Grey,5
12807358,2005 Holden Astra Classic TS,6990,Holden,Astra,Classic,TS,2005,195438,Hatchback,Automatic,Unleaded Petrol, Used,1796,Black,5
12807359,2010 Holden Commodore Omega (D/Fuel) VE MY10,13990,Holden,Commodore,Omega (D/Fuel),VE MY10,2010,213508,Utility,Automatic,Liquid Petroleum Gas, Used,3565,Silver,2
12807362,2017 Toyota RAV4 GX (2WD) ZSA42R MY17,29990,Toyota,RAV4,GX (2WD),ZSA42R MY17,2017,116000,Wagon,Automatic,Unleaded Petrol, Used,1987,White,5
12807364,2017 Toyota Corolla Ascent ZRE172R MY17,27990,Toyota,Corolla,Ascent,ZRE172R MY17,2017,30697,Sedan,Automatic,Unleaded Petrol, Used,1798,White,5
12807365,2017 Hyundai Tucson Active X (fwd) TL,26990,Hyundai,Tucson,Active X (fwd),TL,2017,110902,Wagon,Automatic,Unleaded Petrol, Used,1999,Silver,5
12807368,2014 Nissan Pathfinder ST (4X2) R52,28990,Nissan,Pathfinder,ST (4X2),R52,2014,82625,Wagon,Automatic,Premium Unleaded Petrol, Used,3498,Blue,7
12807369,2018 Mitsubishi Pajero Sport GLS (4X4) 5 Seat MY18,52990,Mitsubishi,Pajero Sport,GLS (4X4) 5 Seat,MY18,2018,21378,Wagon,Automatic,Diesel, Used,2442,Silver,5
12807370,2013 Renault Megane GT-Line K95,15490,Renault,Megane,GT-Line,K95,2013,125118,Wagon,Automatic,Premium Unleaded Petrol, Used,1997,White,5
12807371,2011 Audi A4 2.0 TDI B8 (8K) MY11,18990,Audi,A4,2.0 TDI,B8 (8K) MY11,2011,123550,Sedan,Automatic,Diesel, Used,1968,Black,5
12807372,2015 Hyundai Tucson Highlander (awd) TLE,31990,Hyundai,Tucson,Highlander (awd),TLE,2015,114000,Wagon,Automatic,Diesel, Used,1995,White,5
12807373,2008 Renault Laguna Expression X91,10990,Renault,Laguna,Expression,X91,2008,123748,Hatchback,Automatic,Premium Unleaded Petrol, Used,1998,Grey,5
12807374,2017 Renault Koleos Intens (4X4) XZG,30990,Renault,Koleos,Intens (4X4),XZG,2017,114406,Wagon,Automatic,Premium Unleaded Petrol, Used,2488,Black,5
12807375,2012 Hyundai I40 Active VF,14990,Hyundai,I40,Active,VF,2012,189222,Wagon,Automatic,Unleaded Petrol, Used,1999,Black,5
12807376,2015 Mazda 2 Genki DJ,20990,Mazda,2,Genki,DJ,2015,86585,Hatchback,Automatic,Unleaded Petrol, Used,1496,Grey,5
12807378,2014 Renault Megane Authentique B95 MY14,11990,Renault,Megane,Authentique,B95 MY14,2014,158298,Hatchback,Automatic,Premium Unleaded Petrol, Used,1197,Grey,5
12807385,2012 Audi Q7 3.0 TDI Quattro MY12,24888,Audi,Q7,3.0 TDI Quattro,MY12,2012,191255,Wagon,Automatic,Diesel, Used,2967,Black,7
12807387,2013 Peugeot 508 Active 1.6T MY13,14888,Peugeot,508,Active 1.6T,MY13,2013,73270,Sedan,Automatic,Premium Unleaded Petrol, Used,1598,White,5
12807388,2012 Audi A4 1.8 Tfsi Avant B8 (8K) MY13,19888,Audi,A4,1.8 Tfsi Avant,B8 (8K) MY13,2012,78191,Wagon,Automatic,Premium Unleaded Petrol, Used,1798,Black,5
12807390,2014 Hyundai I20 Active PB MY14,15888,Hyundai,I20,Active,PB MY14,2014,49713,Hatchback,Automatic,Unleaded Petrol, Used,1396,White,5
12807391,2017 Mini Cooper 5D Hatch F55,24888,Mini,Cooper,5D Hatch,F55,2017,107655,Hatchback,Automatic,Premium Unleaded Petrol, Used,1499,White,5
12807392,2008 Audi A6 3.2 FSI Quattro LE Mans ED 4F,13888,Audi,A6,3.2 FSI Quattro LE Mans ED,4F,2008,134655,Sedan,Automatic,Premium Unleaded Petrol, Used,3123,Black,5
12807393,2014 Holden Commodore Evoke (lpg) VF,23888,Holden,Commodore,Evoke (lpg),VF,2014,133250,Sportswagon,Automatic,Liquid Petroleum Gas, Used,3565,Grey,5
12807394,2015 Skoda Octavia 110 TSI Ambition NE MY16,18888,Skoda,Octavia,110 TSI Ambition,NE MY16,2015,121600,Wagon,Automatic,Premium Unleaded Petrol, Used,1395,Red,5
12807396,2009 BMW X3 Xdrive 20D Lifestyle E83 MY09,16888,BMW,X3,Xdrive 20D Lifestyle,E83 MY09,2009,161262,Wagon,Automatic,Diesel, Used,1995,Red,5
12807397,2007 Holden Statesman V6 WM,14888,Holden,Statesman,V6,WM,2007,122450,Sedan,Automatic,Unleaded Petrol, Used,3565,Grey,5
12807398,2014 Ford Falcon (LPI) FG MK2,21888,Ford,Falcon,(LPI),FG MK2,2014,152638,Cab Chassis,Automatic,Liquid Petroleum Gas, Used,3984,Black,2
12807399,2014 Volkswagen Golf 118 TSI 1C MY14,19888,Volkswagen,Golf,118 TSI,1C MY14,2014,85798,Cabriolet,Automatic,Premium Unleaded Petrol, Used,1390,Black,4
12807402,2015 BMW X5 Xdrive 30D F15 MY15,42888,BMW,X5,Xdrive 30D,F15 MY15,2015,163772,Wagon,Automatic,Diesel, Used,2993,White,5
12807404,2008 Mitsubishi 380 VR-X DB Series III,9888,Mitsubishi,380,VR-X,DB Series III,2008,159401,Sedan,Automatic,Unleaded Petrol, Used,3828,White,5
12807408,2016 Audi A3 Sportback 1.4 Tfsi Attraction 8V MY16,25888,Audi,A3,Sportback 1.4 Tfsi Attraction,8V MY16,2016,82300,Hatchback,Automatic,Premium Unleaded Petrol, Used,1395,White,5
12807409,2011 Mercedes-Benz E350 Avantgarde 212,23888,Mercedes-Benz,E350,Avantgarde,212,2011,122855,Sedan,Automatic,Premium Unleaded Petrol, Used,3498,Black,5
12807410,2013 Suzuki Grand Vitara Urban (4X2) JT MY13,23888,Suzuki,Grand Vitara,Urban (4X2),JT MY13,2013,87709,Wagon,Automatic,Unleaded Petrol, Used,2393,Grey,5
12807421,2006 Volkswagen Golf 2.0 FSI Comfortline 1K,5999,Volkswagen,Golf,2.0 FSI Comfortline,1K,2006,222983,Hatchback,Manual,Premium Unleaded Petrol, Used,1984,Grey,5
12807422,2006 Holden Rodeo LT RA MY06 Upgrade,8999,Holden,Rodeo,LT,RA MY06 Upgrade,2006,239223,Crew Cab Pickup,Manual,Unleaded Petrol, Used,3565,Blue,5
12807423,2004 Nissan Pulsar Q N16 MY04,6499,Nissan,Pulsar,Q,N16 MY04,2004,186000,Sedan,Automatic,Unleaded Petrol, Used,1769,Gold,5
12807425,2009 Holden Captiva LX (4X4) CG MY09.5,7999,Holden,Captiva,LX (4X4),CG MY09.5,2009,267105,Wagon,Automatic,Diesel, Used,1991,Black,7
12807427,2010 Toyota RAV4 CV (2WD) ACA38R,12999,Toyota,RAV4,CV (2WD),ACA38R,2010,207018,Wagon,Automatic,Unleaded Petrol, Used,2362,Blue,5
12807428,2014 Holden Captiva 5 LT (fwd) CG MY14,12999,Holden,Captiva,5 LT (fwd),CG MY14,2014,141587,Wagon,Automatic,Unleaded Petrol, Used,2384,White,5
12807429,2018 Jeep Compass Sport (fwd) M6 MY18,23888,Jeep,Compass,Sport (fwd),M6 MY18,2018,98240,Wagon,Automatic,Unleaded Petrol, Used,2359,Black,5
12807439,2016 Mercedes-Benz GLE250 D 166,54990,Mercedes-Benz,GLE250,D,166,2016,85028,Wagon,Automatic,Diesel, Used,2143,White,5
12807451,2006 Toyota Hilux SR GGN15R,13990,Toyota,Hilux,SR,GGN15R,2006,237000,Dual Cab Pick-up,Manual,Unleaded Petrol, Used,3956,Silver,5
12807459,2010 Toyota Tarago GLI ACR50R MY09,17900,Toyota,Tarago,GLI,ACR50R MY09,2010,156416,Wagon,Automatic,Unleaded Petrol, Used,2362,White,8
12807473,2006 Mitsubishi Pajero VR-X LWB (4X4) NP MY06,9900,Mitsubishi,Pajero,VR-X LWB (4X4),NP MY06,2006,321270,Wagon,Automatic,Unleaded Petrol, Used,3828,White,7
12807501,2018 Toyota Landcruiser Workmate (4X4) VDJ79R MY18,66930,Toyota,Landcruiser,Workmate (4X4),VDJ79R MY18,2018,161271,Cab Chassis,Manual,Diesel, Used,4461,White,3
12807502,2019 Subaru Outback 2.5I Premium MY19,40925,Subaru,Outback,2.5I Premium,MY19,2019,55056,Wagon,Automatic,Unleaded Petrol, Used,2498,White,5
12807515,2006 Subaru Liberty 2.5I Premium MY06,5995,Subaru,Liberty,2.5I Premium,MY06,2006,392547,Sedan,Automatic,Unleaded Petrol, Used,2457,Black,5
12807518,2017 Ford Ranger XL 2.2 HI-Rider (4X2) PX Mkii MY17,30990,Ford,Ranger,XL 2.2 HI-Rider (4X2),PX Mkii MY17,2017,216374,Crew Cab Pickup,Automatic,Diesel, Used,2198,White,5
12807527,2016 Volkswagen Tiguan 132 TSI Comfortline 5NA,32800,Volkswagen,Tiguan,132 TSI Comfortline,5NA,2016,34735,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,White,5
12807529,2013 Mitsubishi Triton GLX-R (4X4) MN MY13,26990,Mitsubishi,Triton,GLX-R (4X4),MN MY13,2013,99500,Double Cab Utility,Automatic,Diesel, Used,2477,White,5
12807530,2015 Nissan X-Trail ST-L (fwd) T32,19999,Nissan,X-Trail,ST-L (fwd),T32,2015,144497,Wagon,Automatic,Unleaded Petrol, Used,2488,Blue,5
12807532,2018 Kia Sportage AO Edition QL MY19,28100,Kia,Sportage,AO Edition,QL MY19,2018,60829,Wagon,Automatic,Unleaded Petrol, Used,1999,White,5
12807533,2018 LDV T60 Luxe (4X4) SKC8,32099,LDV,T60,Luxe (4X4),SKC8,2018,55508,Double Cab Utility,Automatic,Diesel, Used,2776,Red,5
12807537,2018 Holden Commodore RS ZB,27999,Holden,Commodore,RS,ZB,2018,82890,Liftback,Automatic,Unleaded Petrol, Used,3649,Black,5
12807538,2021 Mazda BT-50 XT (4X2) B30B,39999,Mazda,BT-50,XT (4X2),B30B,2021,59084,Cab Chassis,Automatic,Diesel, Used,2999,White,2
12807557,2004 Nissan Patrol ST (4X4) GU IV,26999,Nissan,Patrol,ST (4X4),GU IV,2004,208234,Wagon,Manual,Diesel, Used,2953,Gold,7
12807558,2018 Holden Commodore VXR ZB,31999,Holden,Commodore,VXR,ZB,2018,173725,Liftback,Automatic,Unleaded Petrol, Used,3649,Grey,5
12807581,2015 Volkswagen Polo 66 TSI Trendline 6R MY15,17990,Volkswagen,Polo,66 TSI Trendline,6R MY15,2015,31908,Hatchback,Automatic,Premium Unleaded Petrol, Used,1197,Blue,5
12807585,2020 Mitsubishi Triton GLS (4X4) Premium MR MY20,55990,Mitsubishi,Triton,GLS (4X4) Premium,MR MY20,2020,24523,Double Cab Pick Up,Automatic,Diesel, Used,2440,Blue,5
12807586,2015 Ford Mondeo Titanium Tdci MD,21888,Ford,Mondeo,Titanium Tdci,MD,2015,100971,Wagon,Automatic,Diesel, Used,1997,White,5
12807597,2011 Jeep Cherokee Limited (4X4) KK,17990,Jeep,Cherokee,Limited (4X4),KK,2011,105739,Wagon,Automatic,Unleaded Petrol, Used,3700,Black,5
12807601,2020 Subaru Forester 2.5I (awd) MY21,38888,Subaru,Forester,2.5I (awd),MY21,2020,55664,Wagon,Automatic,Unleaded Petrol, Used,2498,White,5
12807603,2019 Toyota Camry Ascent ASV70R MY19,32888,Toyota,Camry,Ascent,ASV70R MY19,2019,51768,Sedan,Automatic,Unleaded Petrol, Used,2494,White,5
12807629,2015 Holden Colorado LS (4X2) RG MY16,18950,Holden,Colorado,LS (4X2),RG MY16,2015,152079,Cab Chassis,Manual,Diesel, Used,2776,White,2
12807636,2015 Mitsubishi Triton GL MN MY15,18990,Mitsubishi,Triton,GL,MN MY15,2015,122296,Cab Chassis,Manual,Diesel, Used,2477,White,2
12807643,2020 BMW X2 Sdrive20I M Sport F39,52980,BMW,X2,Sdrive20I M Sport,F39,2020,26384,Wagon,Automatic,Premium Unleaded Petrol, Used,1998,White,5
12807647,2018 Toyota Hilux Workmate GUN122R MY17,24999,Toyota,Hilux,Workmate,GUN122R MY17,2018,134668,Cab Chassis,Manual,Diesel, Used,2393,White,2
12807652,2020 MG HS Essence MY20,37990,MG,HS,Essence,MY20,2020,3476,Wagon,Automatic,Unleaded Petrol, Demo,1490,White,5
12807656,2017 Mazda CX-3 S Touring (fwd) DK,27990,Mazda,CX-3,S Touring (fwd),DK,2017,64489,Wagon,Manual,Unleaded Petrol, Used,1998,Blue,5
12807668,2019 Hyundai Tucson GO (fwd) TL3 MY19,23990,Hyundai,Tucson,GO (fwd),TL3 MY19,2019,157403,Wagon,Automatic,Unleaded Petrol, Used,1999,Silver,5
12807669,2018 Suzuki Swift Sport MY18,27990,Suzuki,Swift,Sport,MY18,2018,36291,Hatchback,Automatic,Premium Unleaded Petrol, Used,1373,Blue,5
12807675,2020 Volkswagen Passat 162TSI Elegance 3C MY21,52900,Volkswagen,Passat,162TSI Elegance,3C MY21,2020,21310,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Silver,5
12807676,2018 Holden Commodore RS ZB,25880,Holden,Commodore,RS,ZB,2018,73060,Liftback,Automatic,Unleaded Petrol, Used,3649,White,5
12807677,2018 Volvo V40 D4 Inscription M MY18,31900,Volvo,V40,D4 Inscription,M MY18,2018,86692,Hatchback,Automatic,Diesel, Used,1969,White,5
12807698,2017 Suzuki Swift GL Navigator AL,21990,Suzuki,Swift,GL Navigator,AL,2017,78983,Hatchback,Automatic,Unleaded Petrol, Used,1242,Silver,5
12807743,2016 Toyota Hiace LWB TRH201R MY15,35705,Toyota,Hiace,LWB,TRH201R MY15,2016,111804,Van,Automatic,Unleaded Petrol, Used,2694,White,2
12807744,2019 Ford Ranger Raptor 2.0 (4X4) PX Mkiii MY19.75,69705,Ford,Ranger,Raptor 2.0 (4X4),PX Mkiii MY19.75,2019,81295,Double Cab Pick Up,Automatic,Diesel, Used,1996,Blue,5
12807747,2021 Mazda CX-5 Akera (awd) CX5K,51440,Mazda,CX-5,Akera (awd),CX5K,2021,32817,Wagon,Automatic,Unleaded Petrol, Used,2488,Blue,5
12807750,2021 MG ZS Excite AZS1 MY21,21990,MG,ZS,Excite,AZS1 MY21,2021,16087,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807755,2021 MG MG3 Auto Core SZP1 MY21,16990,MG,MG3 Auto,Core,SZP1 MY21,2021,12086,Hatchback,Automatic,Premium Unleaded Petrol, Used,1498,Yellow,5
12807756,2016 Ford Falcon G6E FG X,29990,Ford,Falcon,G6E,FG X,2016,116746,Sedan,Automatic,Unleaded Petrol, Used,3984,White,5
12807763,2021 MG ZS Excite AZS1 MY21,20990,MG,ZS,Excite,AZS1 MY21,2021,20110,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807765,2021 MG ZS Excite AZS1 MY21,20990,MG,ZS,Excite,AZS1 MY21,2021,17748,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807769,2021 MG ZS Excite AZS1 MY21,21990,MG,ZS,Excite,AZS1 MY21,2021,13954,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807770,2021 MG MG3 Auto Core SZP1 MY21,16990,MG,MG3 Auto,Core,SZP1 MY21,2021,8975,Hatchback,Automatic,Premium Unleaded Petrol, Used,1498,White,5
12807776,2021 MG ZS Excite AZS1 MY21,21990,MG,ZS,Excite,AZS1 MY21,2021,16475,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807783,2021 MG ZS Excite AZS1 MY21,21990,MG,ZS,Excite,AZS1 MY21,2021,13018,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807787,2021 MG HS Core SAS23 MY21,27990,MG,HS,Core,SAS23 MY21,2021,19840,Wagon,Automatic,Unleaded Petrol, Used,1490,White,5
12807793,2021 MG ZS Excite AZS1 MY21,21990,MG,ZS,Excite,AZS1 MY21,2021,14586,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807795,2021 MG HS Core SAS23 MY21,26990,MG,HS,Core,SAS23 MY21,2021,19768,Wagon,Automatic,Unleaded Petrol, Used,1490,White,5
12807796,2021 MG ZS Excite AZS1 MY21,20990,MG,ZS,Excite,AZS1 MY21,2021,19834,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807806,2021 MG ZS Excite AZS1 MY21,21990,MG,ZS,Excite,AZS1 MY21,2021,14727,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807808,2021 MG ZS Excite AZS1 MY21,21990,MG,ZS,Excite,AZS1 MY21,2021,15369,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807814,2021 MG ZS Excite AZS1 MY21,21990,MG,ZS,Excite,AZS1 MY21,2021,12246,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807820,2021 MG ZS Excite AZS1 MY21,21990,MG,ZS,Excite,AZS1 MY21,2021,14319,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807832,2021 MG ZS Excite AZS1 MY21,21990,MG,ZS,Excite,AZS1 MY21,2021,14230,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807853,2021 MG ZS Excite AZS1 MY21,20990,MG,ZS,Excite,AZS1 MY21,2021,19642,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807857,2021 MG MG3 Auto Core SZP1 MY21,16990,MG,MG3 Auto,Core,SZP1 MY21,2021,13938,Hatchback,Automatic,Premium Unleaded Petrol, Used,1498,Yellow,5
12807862,2021 MG ZS Excite AZS1 MY21,20990,MG,ZS,Excite,AZS1 MY21,2021,19725,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12807867,2015 Volkswagen Tiguan 155 TSI R-Line (4X4) 5NC MY16,19990,Volkswagen,Tiguan,155 TSI R-Line (4X4),5NC MY16,2015,138484,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Blue,5
12807872,2022 LDV T60 MAX PRO (4X4) SKC8,38227,LDV,T60,MAX PRO (4X4),SKC8,2022,11,Double Cab Utility,Manual,Diesel, New In Stock,1996,White,5
12807876,2021 LDV G10+ Barn Door SV7C MY21,36379,LDV,G10+,Barn Door,SV7C MY21,2021,9,Van,Manual,Diesel, New In Stock,1996,White,2
12807882,2021 LDV G10+ Barn Door SV7C MY21,36379,LDV,G10+,Barn Door,SV7C MY21,2021,10,Van,Manual,Diesel, New In Stock,1996,White,2
